block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,percent_staked,atom_staked_v,community_tax,min_proposer_bonus,max_proposer_bonus,v_commission,self_bonded_rew_amt,commission_amt,inflation_rate,total_supply,n_validators,timestamp,sign_ratio,total_block_fees,block_len
12689647,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.263893011119,99563.0558739201,0.1306644666686828,314516236000281,175,2022-11-02T16:07:44.272217828Z,1.0,0.0,6.12345
12689648,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.304070625459,99825.12571799412,0.1306644765602175,314516245425991,175,2022-11-02T16:07:55.652982745Z,1.0,8971.0,11.38
12689649,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.384143554621,100347.42402776163,0.1306644963432261,314516264277414,175,2022-11-02T16:08:02.143321353Z,1.0,10259.0,6.491
12689651,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.424188131218,100608.62609555898,0.1306645062347388,314516273703127,175,2022-11-02T16:08:14.952623649Z,1.0,12148.0,6.12345
12689652,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.504353022004,101131.52425101063,0.1306645260177822,314516292554556,175,2022-11-02T16:08:21.519850362Z,1.0,28752.0,6.567
12689654,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.544407026907,101392.78781759665,0.1306645359092541,314516301980272,175,2022-11-02T16:08:34.212713493Z,1.0,33662.0,6.12345
12689655,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.62458796708,101915.7906597053,0.1306645556921195,314516320831707,175,2022-11-02T16:08:40.738782944Z,1.0,11017.0,6.526
12689656,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.664624170771,102176.93811286127,0.1306645655835266,314516330257426,175,2022-11-02T16:08:47.248169440Z,1.0,9551.0,6.51
12689658,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.744727184352,102699.43265675318,0.1306645853663607,314516349108867,175,2022-11-02T16:08:59.822311777Z,1.0,0.0,6.12345
12689660,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.784775672071,102960.66023595344,0.1306645952577876,314516358534589,175,2022-11-02T16:09:12.680991695Z,1.0,0.0,6.12345
12689661,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.864860359063,103483.03523948176,0.1306646150404318,314516377386036,175,2022-11-02T16:09:19.426683319Z,1.0,5409.0,6.746
12689663,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.904907599629,103744.2546837753,0.1306646249317637,314516386811761,175,2022-11-02T16:09:32.267278894Z,1.0,14547.0,6.12345
12689664,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.985018956153,104266.80364686532,0.1306646447144443,314516405663214,175,2022-11-02T16:09:38.583391965Z,1.0,13735.0,6.316
12689665,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,15.985018956153,104266.80364686532,0.1306646447144443,314516405663214,175,2022-11-02T16:09:44.918830444Z,1.0,7949.0,6.335
12689666,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.065137020454,104789.3963633309,0.1306646644971402,314516424514671,175,2022-11-02T16:09:51.694667829Z,1.0,21910.0,6.776
12689668,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.105165869401,105050.49584309229,0.130664674388498,314516433940401,175,2022-11-02T16:10:10.703559431Z,1.0,9898.0,6.12345
12689669,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.185305708055,105573.23058892495,0.1306646941712143,314516452791864,175,2022-11-02T16:10:16.989701169Z,1.0,0.0,6.286
12689670,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.225462293551,105835.16326642758,0.1306647040625729,314516462217597,175,2022-11-02T16:10:23.558614228Z,1.0,15458.0,6.569
12689672,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.305609588269,106357.94664654548,0.1306647238453097,314516481069066,175,2022-11-02T16:10:41.337048588Z,1.0,3250.0,6.12345
12689674,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.345658338709,106619.17593941557,0.130664733736688,314516490494802,175,2022-11-02T16:10:49.932350174Z,1.0,5681.0,6.12345
12689675,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.3856781587,106880.21652525316,0.1306647436280676,314516499920539,175,2022-11-02T16:10:56.228693301Z,1.0,13113.0,6.296
12689676,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.465787094134,107402.74969610303,0.1306647634108465,314516518772016,175,2022-11-02T16:11:02.702912811Z,1.0,14577.0,6.474
12689678,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.54601654948,107926.06899214257,0.1306647831936512,314516537623497,175,2022-11-02T16:11:15.404629651Z,1.0,44086.0,6.12345
12689680,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.586176739287,108188.02517977748,0.1306647930850628,314516547049239,175,2022-11-02T16:11:28.787835001Z,1.0,0.0,6.12345
12689682,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.666264638159,108710.42113370316,0.1306648128677845,314516565900726,175,2022-11-02T16:11:41.599261627Z,1.0,8471.0,6.12345
12689683,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.706296318243,108971.5390803559,0.130664822759155,314516575326471,175,2022-11-02T16:11:47.851968050Z,1.0,10091.0,6.252
12689684,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.786330620675,109493.585436355,0.1306648425419128,314516594177964,175,2022-11-02T16:11:54.284228081Z,1.0,0.0,6.433
12689685,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.826347627422,109754.60767201617,0.1306648524333015,314516603603712,175,2022-11-02T16:12:00.957502419Z,1.0,5010.0,6.673
12689687,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.866408976072,110015.91914027688,0.1306648623246957,314516613029461,175,2022-11-02T16:12:19.050930908Z,1.0,3711.0,6.12345
12689688,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.946429287932,110537.8742388156,0.1306648821075036,314516631880962,175,2022-11-02T16:12:25.514772809Z,1.0,3075.0,6.464
12689690,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,16.986433590207,110798.81360596708,0.1306648919989175,314516641306714,175,2022-11-02T16:12:38.571737953Z,1.0,4537.0,6.12345
12689691,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.06645317203,111320.76394263667,0.1306649117817628,314516660158221,175,2022-11-02T16:12:44.901246284Z,1.0,0.0,6.33
12689693,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.10655326959,111582.32816161388,0.1306649216731953,314516669583976,175,2022-11-02T16:12:58.224752600Z,1.0,13798.0,6.12345
12689694,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.146607599518,111843.59384826692,0.1306649315646343,314516679009732,175,2022-11-02T16:13:04.453316383Z,1.0,4303.0,6.229
12689695,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.226702540964,112366.03573937347,0.1306649513475316,314516697861247,175,2022-11-02T16:13:10.884597932Z,1.0,20057.0,6.431
12689697,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.266717472367,112627.04443802076,0.1306649612389898,314516707287006,175,2022-11-02T16:13:23.862225802Z,1.0,10913.0,6.12345
12689698,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.346764176214,113149.17168575716,0.130664981021926,314516726138527,175,2022-11-02T16:13:30.516738362Z,1.0,2073.0,6.654
12689700,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.386848327464,113410.63189041392,0.1306649909134014,314516735564289,175,2022-11-02T16:13:43.236339805Z,1.0,23775.0,6.12345
12689701,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.426945021744,113672.17391053018,0.1306650008048773,314516744990052,175,2022-11-02T16:13:49.673538200Z,1.0,11920.0,6.437
12689702,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.46699141601,113933.38783458936,0.1306650106963593,314516754415816,175,2022-11-02T16:13:55.919314322Z,1.0,0.0,6.246
12689703,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.50701295216,114194.43961456312,0.1306650205878478,314516763841581,175,2022-11-02T16:14:02.472285235Z,1.0,0.0,6.553
12689704,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.547053671819,114455.61652439038,0.1306650304793428,314516773267347,175,2022-11-02T16:14:08.965673132Z,1.0,9218.0,6.493
12689705,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.587088612178,114716.75573710995,0.130665040370841,314516782693114,175,2022-11-02T16:14:15.372533503Z,1.0,8525.0,6.407
12689706,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.627120616213,114977.87579682036,0.1306650502623459,314516792118882,175,2022-11-02T16:14:24.318780018Z,1.0,21080.0,8.946
12689708,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.747315129199,115761.87847578304,0.1306650799368986,314516820396192,175,2022-11-02T16:14:37.773269423Z,1.0,24453.0,6.12345
12689710,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.787318626525,116022.8125924267,0.1306650898284285,314516829821964,175,2022-11-02T16:14:50.626839056Z,1.0,8897.0,6.12345
12689711,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.827352229469,116283.94308147204,0.1306650997199647,314516839247737,175,2022-11-02T16:14:56.889525290Z,1.0,0.0,6.263
12689712,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.867348084513,116544.8273491788,0.1306651096115075,314516848673511,175,2022-11-02T16:15:03.398974034Z,1.0,20413.0,6.509
12689713,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.94744339765,117067.27166474104,0.1306651293946095,314516867525062,175,2022-11-02T16:15:09.582732172Z,1.0,4000.0,6.184
12689714,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,17.987490112019,117328.48767676431,0.1306651392861698,314516876950839,175,2022-11-02T16:15:15.881960038Z,1.0,0.0,6.299
12689716,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.027580652783,117589.98955883214,0.1306651491777364,314516886376617,175,2022-11-02T16:15:28.771539780Z,1.0,0.0,6.12345
12689717,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.067617763718,117851.1429297448,0.1306651590693043,314516895802396,175,2022-11-02T16:15:35.291542645Z,1.0,8585.0,6.52
12689718,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.107655646524,118112.30133539675,0.1306651689608787,314516905228176,175,2022-11-02T16:15:41.583894081Z,1.0,1745.0,6.292
12689719,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.14765893474,118373.23408806587,0.1306651788524595,314516914653957,175,2022-11-02T16:15:48.104281558Z,1.0,9051.0,6.521
12689720,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.227750524565,118895.65411727961,0.1306651986356226,314516933505522,175,2022-11-02T16:15:54.702569317Z,1.0,14471.0,6.598
12689721,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.227750524565,118895.65411727961,0.1306651986356226,314516933505522,175,2022-11-02T16:16:01.648245320Z,1.0,0.0,6.946
12689722,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.267746419265,119156.5386436504,0.130665208527214,314516942931306,175,2022-11-02T16:16:08.090824803Z,1.0,10051.0,6.442
12689723,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.307784967052,119417.70138682914,0.130665218418812,314516952357091,175,2022-11-02T16:16:19.297529562Z,1.0,0.0,11.207
12689725,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.387990397538,119940.8639739236,0.1306652382020276,314516971208664,175,2022-11-02T16:16:32.134075323Z,1.0,0.0,6.12345
12689727,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.468122158216,120463.54602888104,0.1306652579852688,314516990060241,175,2022-11-02T16:16:41.008987745Z,1.0,0.0,6.12345
12689728,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,18.508184803384,120724.86595403876,0.1306652678765599,314516999486031,175,2022-11-02T16:16:47.675463592Z,1.0,21231.0,6.667
