block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,total_block_fees,proposer,timestamp,sign_ratio,community_tax,min_proposer_bonus,max_proposer_bonus,inflation_rate,v_commission,commission_amt,total_supply,atom_staked_v,percent_staked,n_validators,commission
12788491,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:03:06.739717875Z,1.0,0.02,0.01,0.04,0.1315127589953776,20.0,1011896279.7661784,315452335688434,15658147.232106,64.49,175,20.0
12788492,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-10T08:03:13.147888378Z,1.0,0.02,0.01,0.04,0.1315127675691623,20.0,1012128287.0327471,315452345203573,15658147.232106,64.49,175,20.0
12788493,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,leBg0HcTBw/pgi9sUL12vMv58Xo=,2022-11-10T08:03:19.365976036Z,1.0,0.02,0.01,0.04,0.1315127761429535,20.0,1012264589.371062,315452354718713,15658147.232106,64.49,175,20.0
12788494,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,JURdDrNT6QUKsR7GGX1dy2EZhts=,2022-11-10T08:03:26.106507254Z,1.0,0.02,0.01,0.04,0.1315127847167515,20.0,1012401025.8693216,315452364233854,15658147.232106,64.49,175,20.0
12788495,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,nfjjOMheh5vISwqqKKCLQxvVtUg=,2022-11-10T08:03:32.396778658Z,1.0,0.02,0.01,0.04,0.1315127932905539,20.0,1012537441.238678,315452373748996,15658147.232106,64.49,175,20.0
12788496,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,2fikG3gqpqZq3IH5U5I8fc57YAE=,2022-11-10T08:03:39.266928660Z,1.0,0.02,0.01,0.04,0.1315128018643552,20.0,1012673866.5283124,315452383264139,15658147.232106,64.49,175,20.0
12788497,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-10T08:03:45.623878795Z,1.0,0.02,0.01,0.04,0.1315128104381703,20.0,1012810274.1519266,315452392779283,15658147.232106,64.49,175,20.0
12788498,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,V3E7t0Icf+s4G4Y/yH3tXoKaqWE=,2022-11-10T08:03:52.265664122Z,0.9542857142857144,0.02,0.01,0.04,0.131512819011992,20.0,1012946688.0902492,315452402294428,15658147.232106,64.49,175,20.0
12788499,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-10T08:03:58.696659192Z,0.9885714285714284,0.02,0.01,0.04,0.1315128275858163,20.0,1013082951.622562,315452411809574,15658147.232106,64.49,175,20.0
12788500,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,ePHXqXc/ySJzngo3BafKBr6jCIM=,2022-11-10T08:04:05.001748307Z,0.9942857142857144,0.02,0.01,0.04,0.1315128361596284,20.0,1013219405.8777072,315452421324721,15658147.232106,64.49,175,20.0
12788501,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,KQZ9/jNSpASB230R7kSxChD8QpA=,2022-11-10T08:04:11.402383918Z,1.0,0.02,0.01,0.04,0.1315128447334471,20.0,1013355614.963589,315452430839869,15658147.232106,64.49,175,20.0
12788502,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,Fw/v1tf0ppqucKJEFfxOLJKN4uU=,2022-11-10T08:04:17.902261149Z,0.9942857142857144,0.02,0.01,0.04,0.1315128533072603,20.0,1013492054.6434184,315452440355017,15658147.232106,64.49,175,20.0
12788503,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,Fw/v1tf0ppqucKJEFfxOLJKN4uU=,2022-11-10T08:04:29.849054666Z,0.9942857142857144,0.02,0.01,0.04,0.1315128618811065,20.0,1013628470.5835968,315452449870166,15658147.232106,64.49,175,20.0
12788504,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:04:36.064876779Z,1.0,0.02,0.01,0.04,0.1315128704549559,20.0,1013764961.0258312,315452459385316,15658147.232106,64.49,175,20.0
12788505,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-10T08:04:42.454195575Z,1.0,0.02,0.01,0.04,0.1315128790288119,20.0,1013996447.2145064,315452468900467,15658147.232106,64.49,175,20.0
12788506,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-10T08:04:49.284527344Z,1.0,0.02,0.01,0.04,0.131512887602565,20.0,1014132752.7213662,315452478415619,15658147.232106,64.49,175,20.0
12788509,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-10T08:05:08.089692842Z,1.0,0.02,0.01,0.04,0.1315129133234955,20.0,1014541995.905506,315452506961081,15658147.232106,64.49,175,20.0
12788510,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-10T08:05:14.274998751Z,1.0,0.02,0.01,0.04,0.1315129218971416,20.0,1014678204.9579504,315452516476237,15658147.232106,64.49,175,20.0
12788511,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-10T08:05:20.672577999Z,1.0,0.02,0.01,0.04,0.1315129304707942,20.0,1014814651.488856,315452525991394,15658147.232106,64.49,175,20.0
12788512,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,MZIPm8Ojm2aHbMfW1eWJ4QOTvw4=,2022-11-10T08:05:27.439099482Z,1.0,0.02,0.01,0.04,0.1315129390444541,20.0,1014950903.5939996,315452535506551,15658147.232106,64.49,175,20.0
12788513,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-10T08:05:33.676240599Z,1.0,0.02,0.01,0.04,0.1315129476181207,20.0,1015087112.6683792,315452545021709,15658147.232106,64.49,175,20.0
12788514,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,YORRkTA0ENMo09DiUvXrxEViZEo=,2022-11-10T08:05:40.074785521Z,1.0,0.02,0.01,0.04,0.1315129561917939,20.0,1015223321.7570736,315452554536868,,,175,20.0
12788515,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,tOEIXxyeuw6plEUssbgSS6ib7Ro=,2022-11-10T08:05:46.660047830Z,1.0,0.02,0.01,0.04,0.1315129647654737,20.0,1015359566.6474783,315452564052028,15658147.232106,64.49,175,20.0
12788516,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:05:52.854248759Z,0.9942857142857144,0.02,0.01,0.04,0.1315129733391521,20.0,1015495944.781514,315452573567189,15658147.232106,64.49,175,20.0
12788517,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-10T08:05:59.296874917Z,1.0,0.02,0.01,0.04,0.1315129819128371,20.0,1015727665.0198096,315452583082351,,,175,20.0
12788518,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,CZ4rCVgzMa/eNeX6lmc9LKfeoxY=,2022-11-10T08:06:05.573098564Z,1.0,0.02,0.01,0.04,0.1315129904865104,20.0,1015864056.3761736,315452592597514,15658147.232106,64.49,175,20.0
12788519,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-10T08:06:11.861156774Z,1.0,0.02,0.01,0.04,0.131512999060185,20.0,1016000387.9103296,315452602112678,15658147.232106,64.49,175,20.0
12788520,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,aWq8lRhv1loHBQwoqwDJNYoxUDA=,2022-11-10T08:06:18.359666881Z,1.0,0.02,0.01,0.04,0.1315130076338663,20.0,1016136693.5516528,315452611627843,15658147.232106,64.49,175,20.0
12788521,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-10T08:06:24.939374923Z,1.0,0.02,0.01,0.04,0.1315130162075542,20.0,1016273130.1142148,315452621143009,15658147.232106,64.49,175,20.0
12788522,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-10T08:06:36.261810937Z,0.9942857142857144,0.02,0.01,0.04,0.1315130247812482,20.0,1016409725.4439552,315452630658176,15658147.232106,64.49,175,20.0
12788523,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,u3a8YyLHUzp8zTrxwInHs5cfsBI=,2022-11-10T08:06:42.697757193Z,1.0,0.02,0.01,0.04,0.1315130333549488,20.0,1016545963.2719812,315452640173343,15658147.232106,64.49,175,20.0
12788524,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,nPOJ3MIvAHCmQedvSDVmsjuDS0k=,2022-11-10T08:06:49.010247712Z,1.0,0.02,0.01,0.04,0.1315130419286561,20.0,1016682245.920135,315452649688511,15658147.232106,64.49,175,20.0
12788525,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,iKZQRfXuUCVggm2gf3ObqeuoRww=,2022-11-10T08:06:55.560256765Z,0.9942857142857144,0.02,0.01,0.04,0.13151305050237,20.0,1016818512.5816872,315452659203680,15658147.232106,64.49,175,20.0
12788526,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-10T08:07:02.058592734Z,1.0,0.02,0.01,0.04,0.1315130590760906,20.0,1016954967.123834,315452668718850,15658147.232106,64.49,175,20.0
12788527,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-10T08:07:08.252354349Z,1.0,0.02,0.01,0.04,0.1315130676498177,20.0,1017091375.5431924,315452678234021,15658147.232106,64.49,175,20.0
12788528,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,UdslZiBO4mZCfqimy3GYNasXC+k=,2022-11-10T08:07:15.105762131Z,1.0,0.02,0.01,0.04,0.1315130762235515,20.0,1017227614.4448402,315452687749193,15658147.232106,64.49,175,20.0
12788529,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-10T08:07:21.371514454Z,1.0,0.02,0.01,0.04,0.131513084797292,20.0,1017363823.7145288,315452697264366,15658147.232106,64.49,175,20.0
12788530,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:07:27.722146207Z,1.0,0.02,0.01,0.04,0.1315130933710384,20.0,1017500348.8150944,315452706779540,15658147.232106,64.49,175,20.0
12788531,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-10T08:07:34.143273029Z,1.0,0.02,0.01,0.04,0.1315131019447916,20.0,1017731794.9557596,315452716294715,15658147.232106,64.49,175,20.0
12788532,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,ppNdh3uXdsRblu6uUmlZo7mlqxo=,2022-11-10T08:07:40.661181041Z,1.0,0.02,0.01,0.04,0.1315131105185514,20.0,1017868060.4109812,315452725809891,15658147.232106,64.49,175,20.0
12788533,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,3qELGQGaE7F9GrnK4XMhza47BIc=,2022-11-10T08:07:47.370679874Z,1.0,0.02,0.01,0.04,0.1315131190923178,20.0,1018004269.7372602,315452735325068,15658147.232106,64.49,175,20.0
12788534,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,2mqqqVnJ74ij6zex8QfLJmfruqs=,2022-11-10T08:07:53.793557402Z,0.9828571428571428,0.02,0.01,0.04,0.1315131276660909,20.0,1018140840.4428968,315452744840245,15658147.232106,64.49,175,20.0
12788535,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,USBWWacX3/uW4FT4vREIcw4Xrqc=,2022-11-10T08:07:56.049094034Z,0.9828571428571428,0.02,0.01,0.04,0.1315131362398707,20.0,1018277103.5063518,315452754355423,15658147.232106,64.49,175,20.0
12788536,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-10T08:08:02.419103537Z,0.9942857142857144,0.02,0.01,0.04,0.1315131448136571,20.0,1018413349.2069342,315452763870602,15658147.232106,64.49,175,20.0
12788537,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,ez0B91Tf+EdO0ONYgS/UN+CTidw=,2022-11-10T08:08:08.706569526Z,1.0,0.02,0.01,0.04,0.1315131533874502,20.0,1018549756.3802208,315452773385782,15658147.232106,64.49,175,20.0
12788538,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,ez0B91Tf+EdO0ONYgS/UN+CTidw=,2022-11-10T08:08:19.943506059Z,1.0,0.02,0.01,0.04,0.1315131619611048,20.0,1018686248.2551024,315452782900963,15658147.232106,64.49,175,20.0
12788539,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,g/R9d0ew9jOmug30m33PYfkKobA=,2022-11-10T08:08:26.234976470Z,1.0,0.02,0.01,0.04,0.1315131705347661,20.0,1018822634.7862225,315452792416145,15658147.232106,64.49,175,20.0
12788540,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,ezou/ls/zfgZ/PUmBzFM7+R1S7Y=,2022-11-10T08:08:33.131227200Z,1.0,0.02,0.01,0.04,0.1315131791083889,20.0,1018959019.1232167,315452801931328,15658147.232106,64.49,175,20.0
12788541,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-10T08:08:39.756296256Z,1.0,0.02,0.01,0.04,0.1315131876819848,20.0,1019095362.9775424,315452811446512,15658147.232106,64.49,175,20.0
12788542,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-10T08:08:51.333372629Z,0.9942857142857144,0.02,0.01,0.04,0.131513196252492,20.0,1019231964.8878412,315452820961697,15658147.232106,64.49,175,20.0
12788543,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:08:57.957344839Z,1.0,0.02,0.01,0.04,0.1315132048230058,20.0,1019368332.7709773,315452830476883,15658147.232106,64.49,175,20.0
12788544,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,O4RcmvHWnp+7YgtpqyJrKLrJeYU=,2022-11-10T08:09:04.449568421Z,1.0,0.02,0.01,0.04,0.1315132133935263,20.0,1019599801.8328508,315452839992070,15658147.232106,64.49,175,20.0
12788545,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-10T08:09:11.019963525Z,1.0,0.02,0.01,0.04,0.131513221964041,20.0,1019736296.2642224,315452849507257,15658147.232106,64.49,175,20.0
12788546,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-10T08:09:17.220006268Z,1.0,0.02,0.01,0.04,0.1315132305345623,20.0,1019872559.0974028,315452859022445,15658147.232106,64.49,175,20.0
12788547,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,2fikG3gqpqZq3IH5U5I8fc57YAE=,2022-11-10T08:09:23.550511309Z,1.0,0.02,0.01,0.04,0.1315132391050903,20.0,1020008848.8492424,315452868537634,,,175,20.0
12788548,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-10T08:09:30.041330463Z,1.0,0.02,0.01,0.04,0.1315132476755999,20.0,1020145410.6813444,315452878052824,15658147.232106,64.49,175,20.0
12788549,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-10T08:09:36.616679618Z,0.9942857142857144,0.02,0.01,0.04,0.1315132562430589,20.0,1020281810.814144,315452887568015,15658147.232106,64.49,175,20.0
12788550,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,/V1U4Nnkdo/qTA3/3In6lrZlfzI=,2022-11-10T08:09:42.859165243Z,1.0,0.02,0.01,0.04,0.1315132648105246,20.0,1020418105.1885514,315452897083207,15658147.232106,64.49,175,20.0
12788551,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-10T08:09:49.203837619Z,1.0,0.02,0.01,0.04,0.131513273378009,20.0,1020554502.2035688,315452906598400,15658147.232106,64.49,175,20.0
12788552,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-10T08:09:55.618582095Z,1.0,0.02,0.01,0.04,0.1315132819455,20.0,1020690732.22387,315452916113594,15658147.232106,64.49,175,20.0
