block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,total_block_fees,proposer,timestamp,sign_ratio,community_tax,min_proposer_bonus,max_proposer_bonus,inflation_rate,v_commission,commission_amt,total_supply,atom_staked_v,percent_staked,n_validators,commission
12788553,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-10T08:10:02.482780329Z,1.0,0.02,0.01,0.04,0.1315132905129973,20.0,1020827034.9258368,315452925628789,15658147.232106,64.49,175,20.0
12788554,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,TrEoJnX3JLWQJvIXPCPw3Jk28Rg=,2022-11-10T08:10:08.880000304Z,1.0,0.02,0.01,0.04,0.1315132990804583,20.0,1020963620.9203832,315452935143985,15658147.232106,64.49,175,20.0
12788555,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:10:15.081239465Z,1.0,0.02,0.01,0.04,0.1315133076479258,20.0,1021099891.0788978,315452944659181,15658147.232106,64.49,175,20.0
12788556,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,6Dv8Q20s6NzJ7AWJsuW3NeN/uFw=,2022-11-10T08:10:21.541900853Z,1.0,0.02,0.01,0.04,0.1315133162153988,20.0,1021331580.3293324,315452954174378,15658147.232106,64.49,175,20.0
12788557,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,Wlnch0b9cn/d1cv1y7kMb2Fsz5s=,2022-11-10T08:10:27.773860694Z,1.0,0.02,0.01,0.04,0.1315133247828785,20.0,1021467810.3874844,315452963689576,15658147.232106,64.49,175,20.0
12788558,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,uNnHEypCskhXRDasIDAF1hs/WqU=,2022-11-10T08:10:34.128644757Z,1.0,0.02,0.01,0.04,0.1315133333503636,20.0,1021604063.0087212,315452973204775,15658147.232106,64.49,175,20.0
12788559,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,nBfJT3MTu01uBkKHvu3l04iOiFU=,2022-11-10T08:10:40.331232319Z,1.0,0.02,0.01,0.04,0.1315133419178553,20.0,1021740348.6881496,315452982719975,15658147.232106,64.49,175,20.0
12788560,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-10T08:10:47.074950430Z,1.0,0.02,0.01,0.04,0.1315133504853537,20.0,1021876858.8734024,315452992235176,15658147.232106,64.49,175,20.0
12788561,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-10T08:10:58.301491194Z,0.9942857142857144,0.02,0.01,0.04,0.1315133590528587,20.0,1022013297.4874564,315453001750378,15658147.232106,64.49,175,20.0
12788562,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-10T08:11:04.585921166Z,1.0,0.02,0.01,0.04,0.1315133676203704,20.0,1022149613.8477668,315453011265581,15658147.232106,64.49,175,20.0
12788563,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,AZucopRNPMNsfHMoPvPVjlbIpdQ=,2022-11-10T08:11:10.821078793Z,1.0,0.02,0.01,0.04,0.1315133761878631,20.0,1022285983.32453,315453020780785,15658147.232106,64.49,175,20.0
12788564,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,wjVmIrSVcllhtbIBo4LdV80zBew=,2022-11-10T08:11:17.299275619Z,1.0,0.02,0.01,0.04,0.1315133847553623,20.0,1022422297.8952024,315453030295990,15658147.232106,64.49,175,20.0
12788565,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,gZZf6KFfqAeMkgLzLkz6cvhfKiI=,2022-11-10T08:11:23.668608944Z,1.0,0.02,0.01,0.04,0.1315133933228683,20.0,1022558571.8608128,315453039811196,15658147.232106,64.49,175,20.0
12788566,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,BYWemGKmaA2+q1EDYsELFmG5dDo=,2022-11-10T08:11:30.088720131Z,1.0,0.02,0.01,0.04,0.1315134018903755,20.0,1022694958.7597193,315453049326402,15658147.232106,64.49,175,20.0
12788567,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-10T08:11:36.798516645Z,1.0,0.02,0.01,0.04,0.1315134104578453,20.0,1022831255.7758628,315453058841609,15658147.232106,64.49,175,20.0
12788568,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:11:43.057669645Z,1.0,0.02,0.01,0.04,0.1315134190253218,20.0,1022967699.667797,315453068356817,15658147.232106,64.49,175,20.0
12788569,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,CrujbFTdDKankK75agHUOS42NF8=,2022-11-10T08:11:49.499046522Z,1.0,0.02,0.01,0.04,0.131513427592764,20.0,1023199513.9327946,315453077872026,15658147.232106,64.49,175,20.0
12788570,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,zAWIKXj8X91qdyFofhTAKZrgBLg=,2022-11-10T08:11:55.851038967Z,1.0,0.02,0.01,0.04,0.1315134361602127,20.0,1023335936.1211466,315453087387236,15658147.232106,64.49,175,20.0
12788571,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,ddqzFvTKE2f1MqtxqAt/plq2kDk=,2022-11-10T08:12:02.218658187Z,1.0,0.02,0.01,0.04,0.1315134447276682,20.0,1023472508.77101,315453096902447,15658147.232106,64.49,175,20.0
12788572,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-10T08:12:08.872857502Z,1.0,0.02,0.01,0.04,0.1315134532951119,20.0,1023608895.0838752,315453106417659,15658147.232106,64.49,175,20.0
12788573,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-10T08:12:15.570882082Z,1.0,0.02,0.01,0.04,0.1315134618625568,20.0,1023745735.105498,315453115932872,15658147.232106,64.49,175,20.0
12788574,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-10T08:12:22.004086381Z,0.9942857142857144,0.02,0.01,0.04,0.1315134704300061,20.0,1023882042.4683216,315453125448086,15658147.232106,64.49,175,20.0
12788575,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,CZ4rCVgzMa/eNeX6lmc9LKfeoxY=,2022-11-10T08:12:28.279824286Z,1.0,0.02,0.01,0.04,0.1315134789974378,20.0,1024018461.5812188,315453134963301,15658147.232106,64.49,175,20.0
12788576,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-10T08:12:34.662441191Z,1.0,0.02,0.01,0.04,0.1315134961323209,20.0,1024290952.012404,315453153993733,15658147.232106,64.49,175,20.0
12788577,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-10T08:12:41.460807004Z,1.0,0.02,0.01,0.04,0.1315134961323209,20.0,1024290952.012404,315453153993733,15658147.232106,64.49,175,20.0
12788578,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,MZIPm8Ojm2aHbMfW1eWJ4QOTvw4=,2022-11-10T08:12:47.830877889Z,1.0,0.02,0.01,0.04,0.1315135046997725,20.0,1024427182.237458,315453163508950,15658147.232106,64.49,175,20.0
12788579,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,ZxRgkwzNybBsXQVeTVUOuNryKR4=,2022-11-10T08:12:54.210176325Z,1.0,0.02,0.01,0.04,0.1315135132672308,20.0,1024563578.4691964,315453173024168,15658147.232106,64.49,175,20.0
12788580,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-10T08:13:01.002296676Z,1.0,0.02,0.01,0.04,0.1315135218345723,20.0,1024699959.7538904,315453182539387,15658147.232106,64.49,175,20.0
12788581,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-10T08:13:12.082211896Z,0.9885714285714284,0.02,0.01,0.04,0.1315135389692976,20.0,1024972467.8894868,315453192054607,15658147.232106,64.49,175,20.0
12788582,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:13:18.287647536Z,1.0,0.02,0.01,0.04,0.1315135475366703,20.0,1025203996.22967,315453211085050,15658147.232106,64.49,175,20.0
12788583,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-10T08:13:24.648448089Z,1.0,0.02,0.01,0.04,0.1315135561040496,20.0,1025340226.4716604,315453220600273,15658147.232106,64.49,175,20.0
12788584,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-10T08:13:31.030655971Z,1.0,0.02,0.01,0.04,0.1315135561040496,20.0,1025340226.4716604,315453220600273,15658147.232106,64.49,175,20.0
12788585,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,+USWk75IKU7P/0f1r7PDHB36sxM=,2022-11-10T08:13:37.361989717Z,1.0,0.02,0.01,0.04,0.1315135646687473,20.0,1025476549.359508,315453230115497,15658147.232106,64.49,175,20.0
12788586,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,WS8Xu4zzaqNYZ2Wfiw6eduEbz7o=,2022-11-10T08:13:43.932656245Z,1.0,0.02,0.01,0.04,0.1315135817981146,20.0,1025749223.4399526,315453249145948,15658147.232106,64.49,175,20.0
12788587,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,sr9orUztb+j3GqytAQA0Nuvgcp8=,2022-11-10T08:13:50.160571650Z,1.0,0.02,0.01,0.04,0.1315135817981146,20.0,1025749223.4399526,315453249145948,15658147.232106,64.49,175,20.0
12788588,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,0UpULodWw6lC2f2Ic9wumneYoX8=,2022-11-10T08:13:56.698488851Z,1.0,0.02,0.01,0.04,0.1315135903627843,20.0,1025885452.0807012,315453258661174,15658147.232106,64.49,175,20.0
12788589,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,Kl/s8mw/tDQmrGs9tYpavFgA8qA=,2022-11-10T08:14:03.090396385Z,1.0,0.02,0.01,0.04,0.1315135989273521,20.0,1026021781.8545884,315453268176401,15658147.232106,64.49,175,20.0
12788591,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,2mqqqVnJ74ij6zex8QfLJmfruqs=,2022-11-10T08:14:15.774518292Z,0.9771428571428572,0.02,0.01,0.04,0.1315136160565078,20.0,1026294909.5548146,315453287206858,15658147.232106,64.49,175,20.0
12788592,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,Fw/v1tf0ppqucKJEFfxOLJKN4uU=,2022-11-10T08:14:18.129030383Z,0.9428571428571428,0.02,0.01,0.04,0.1315136331856848,20.0,1026567586.4534892,315453306237319,15658147.232106,64.49,175,20.0
12788593,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,g/R9d0ew9jOmug30m33PYfkKobA=,2022-11-10T08:14:24.407377991Z,0.9942857142857144,0.02,0.01,0.04,0.1315136417502689,20.0,1026704013.1580424,315453315752551,15658147.232106,64.49,175,20.0
12788594,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-10T08:14:31.177880360Z,1.0,0.02,0.01,0.04,0.1315136417502689,20.0,1026704013.1580424,315453315752551,15658147.232106,64.49,175,20.0
12788595,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:14:37.471110877Z,1.0,0.02,0.01,0.04,0.1315136503148502,20.0,1026840343.893061,315453325267784,15658147.232106,64.49,175,20.0
12788596,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,JURdDrNT6QUKsR7GGX1dy2EZhts=,2022-11-10T08:14:43.996103295Z,1.0,0.02,0.01,0.04,0.1315136588794381,20.0,1027072121.854599,315453334783018,15658147.232106,64.49,175,20.0
12788597,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,2fikG3gqpqZq3IH5U5I8fc57YAE=,2022-11-10T08:14:50.309792484Z,1.0,0.02,0.01,0.04,0.1315136674440327,20.0,1027208480.1655504,315453344298253,15658147.232106,64.49,175,20.0
12788598,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-10T08:14:56.898090687Z,1.0,0.02,0.01,0.04,0.131513676008634,20.0,1027344857.9331676,315453353813488,15658147.232106,64.49,175,20.0
12788599,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-10T08:15:03.117819546Z,1.0,0.02,0.01,0.04,0.1315136845732419,20.0,1027481116.2405804,315453363328724,15658147.232106,64.49,175,20.0
12788600,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-10T08:15:09.577536383Z,0.5942857142857143,0.02,0.01,0.04,0.131513693137856,20.0,1027619331.267796,315453372843961,15658147.232106,64.49,175,20.0
12788601,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-10T08:15:21.031136656Z,0.9771428571428572,0.02,0.01,0.04,0.1315137017024769,20.0,1027755674.6126188,315453382359199,15658147.232106,64.49,175,20.0
12788602,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,USBWWacX3/uW4FT4vREIcw4Xrqc=,2022-11-10T08:15:27.760744225Z,1.0,0.02,0.01,0.04,0.1315137102671044,20.0,1027891949.8426064,315453391874438,15658147.232106,64.49,175,20.0
12788603,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-10T08:15:34.135560932Z,1.0,0.02,0.01,0.04,0.1315137188317385,20.0,1028028305.6910512,315453401389678,15658147.232106,64.49,175,20.0
12788604,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-10T08:15:40.357748014Z,1.0,0.02,0.01,0.04,0.1315137359610267,20.0,1028301406.7789562,315453420420161,15658147.232106,64.49,175,20.0
12788605,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,GuC9Qy+aUSJHSmRjJdGvpgaGkuk=,2022-11-10T08:15:47.061796352Z,1.0,0.02,0.01,0.04,0.1315137359610267,20.0,1028301406.7789562,315453420420161,15658147.232106,64.49,175,20.0
12788606,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,UdslZiBO4mZCfqimy3GYNasXC+k=,2022-11-10T08:15:53.918082327Z,1.0,0.02,0.01,0.04,0.1315137445256808,20.0,1028437842.5872812,315453429935404,15658147.232106,64.49,175,20.0
12788607,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-10T08:16:00.190875625Z,1.0,0.02,0.01,0.04,0.131513761655009,20.0,1028710300.1448992,315453448965893,15658147.232106,64.49,175,20.0
12788608,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-10T08:16:06.533744857Z,1.0,0.02,0.01,0.04,0.131513761655009,20.0,1028710300.1448992,315453448965893,15658147.232106,64.49,175,20.0
12788609,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,leBg0HcTBw/pgi9sUL12vMv58Xo=,2022-11-10T08:16:12.959519236Z,1.0,0.02,0.01,0.04,0.1315137787843638,20.0,1029078535.5091484,315453467996384,15660944.732106,64.49,175,20.0
12788610,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,hLPYkiui8ko5R37BSVeZG+Gud2U=,2022-11-10T08:16:19.649993791Z,1.0,0.02,0.01,0.04,0.1315137787843638,20.0,1029078535.5091484,315453467996384,15660944.732106,64.49,175,20.0
12788611,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,7nOhl1HVjF7ARMEeP7euaFoQ0sE=,2022-11-10T08:16:25.962223894Z,1.0,0.02,0.01,0.04,0.1315137873490512,20.0,1029214956.8860394,315453477511631,15660944.732106,64.49,175,20.0
12788612,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,1/fHlIfBClzxq+sdvYHo1JdXxCI=,2022-11-10T08:16:32.240941965Z,1.0,0.02,0.01,0.04,0.1315138044784424,20.0,1029487810.291594,315453496542128,15660944.732106,64.49,175,20.0
12788613,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,C0LkfxVOJNEBhLsS4yNHqsYca4A=,2022-11-10T08:16:38.580660659Z,1.0,0.02,0.01,0.04,0.1315138044784424,20.0,1029487810.291594,315453496542128,15660944.732106,64.49,175,20.0
12788614,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-10T08:16:44.864128575Z,1.0,0.02,0.01,0.04,0.1315138130431462,20.0,1029624039.1491462,315453506057378,15660944.732106,64.49,175,20.0
12788615,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-10T08:16:51.331223491Z,1.0,0.02,0.01,0.04,0.1315138216078567,20.0,1029760268.0190064,315453515572629,15660944.732106,64.49,175,20.0
