block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,commission,proposer,timestamp,sign_ratio,community_tax,min_proposer_bonus,max_proposer_bonus,v_commission,percent_staked,atom_staked_v,total_supply,inflation_rate,commission_amt,total_block_fees,n_validators
12738009,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,/fVplFT5OihhW6dnfFblYvn/aPo=,2022-11-06T10:18:13.545978327Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973194227638,0.1310932370478063,1177766110.9796937,7779,175
12738010,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,rkVqhaXG1G+jUMPsLcsA1mE1niA=,2022-11-06T10:18:19.964025688Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973203698018,0.1310932449191063,1177782479.9577904,24249,175
12738011,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-06T10:18:26.288853074Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973213168399,0.1310932527904129,1177798877.3816504,2100,175
12738012,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-06T10:18:32.515358403Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973222638781,0.1310932606617263,1177815236.5554492,5677,175
12738013,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,CZ4rCVgzMa/eNeX6lmc9LKfeoxY=,2022-11-06T10:18:38.829942610Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973232109163,0.1310932685330463,1177831601.9085288,7400,175
12738014,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-06T10:18:45.197420549Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973251049930,0.1310932842757062,1177864338.4813786,7350,175
12738015,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,MZIPm8Ojm2aHbMfW1eWJ4QOTvw4=,2022-11-06T10:18:51.827402070Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973260520315,0.1310932921470462,1177880748.8021877,9129,175
12738016,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,4xUzuCrGeqF4i3C9fphb744SUqE=,2022-11-06T10:18:58.173288491Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973260520315,0.1310932921470462,1177880748.8021877,7622,175
12738017,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,dc9xLAuLu+F5+zweZHeXEQxW3Ig=,2022-11-06T10:19:00.503587758Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973269990701,0.131093300018383,1177897117.5195043,8548,175
12738018,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-06T10:19:06.961785473Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973279461088,0.1310933078897266,1177913487.8377695,1876,175
12738019,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-06T10:19:13.350182572Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973288931475,0.1310933157610767,1177929846.6343548,23273,175
12738020,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-06T10:19:24.466554014Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973298401863,0.1310933236324325,1177946242.3840077,9494,175
12738021,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,g/R9d0ew9jOmug30m33PYfkKobA=,2022-11-06T10:19:30.856911797Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973307872252,0.1310933315037949,1177962614.3387656,19224,175
12738022,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-06T10:19:37.533580041Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973317342642,0.1310933393751586,1177979003.099084,9489,175
12738023,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-06T10:19:43.976567357Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973326813033,0.131093347246529,1177995375.0485806,0,175
12738024,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,ZxRgkwzNybBsXQVeTVUOuNryKR4=,2022-11-06T10:19:50.804696534Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973336283425,0.1310933551179061,1178011730.6117013,0,175
12738025,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-06T10:19:57.604972614Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973345753818,0.1310933629892898,1178028105.251495,0,175
12738026,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,ddqzFvTKE2f1MqtxqAt/plq2kDk=,2022-11-06T10:20:04.360318524Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973355224211,0.1310933708606802,1178044460.8180697,6160,175
12738027,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,ddqzFvTKE2f1MqtxqAt/plq2kDk=,2022-11-06T10:20:15.790768728Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973364694605,0.1310933787320772,1178060827.023093,0,175
12738028,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-06T10:20:22.480039749Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973374165000,0.1310933866034809,1178077182.591395,20314,175
12738029,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-06T10:20:28.780328366Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973383635396,0.1310933944748897,1178093573.244126,0,175
12738030,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-06T10:20:35.246616128Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973393105793,0.1310934023463052,1178109928.815882,3120,175
12738031,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-06T10:20:41.520429083Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973412046590,0.1310934180891556,1178142694.2767632,6835,175
12738032,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,2mqqqVnJ74ij6zex8QfLJmfruqs=,2022-11-06T10:20:47.974427643Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973412046590,0.1310934180891556,1178142694.2767632,1870,175
12738033,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,AZucopRNPMNsfHMoPvPVjlbIpdQ=,2022-11-06T10:20:50.256821478Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973421516989,0.1310934259605905,1178159053.7244768,1386,175
12738034,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,3qELGQGaE7F9GrnK4XMhza47BIc=,2022-11-06T10:20:56.838323210Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973430987389,0.1310934338320321,1178175411.694904,1845,175
12738035,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,TrEoJnX3JLWQJvIXPCPw3Jk28Rg=,2022-11-06T10:21:03.328794439Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973440457790,0.1310934417034804,1178191770.459761,14585,175
12738036,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,gZZf6KFfqAeMkgLzLkz6cvhfKiI=,2022-11-06T10:21:09.551972729Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973449928192,0.1310934495749328,1178208151.2285907,1300,175
12738037,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,YORRkTA0ENMo09DiUvXrxEViZEo=,2022-11-06T10:21:15.876611942Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973459398595,0.1310934574463918,1178224509.0556755,7376,175
12738038,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,g/R9d0ew9jOmug30m33PYfkKobA=,2022-11-06T10:21:22.448696532Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973468868999,0.1310934653178575,1178240877.377705,1237,175
12738039,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,ISI0dc6G88fNXphaqI/CSinJeBM=,2022-11-06T10:21:29.167688110Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973478339404,0.1310934731893299,1178257235.099281,0,175
12738040,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,Wlnch0b9cn/d1cv1y7kMb2Fsz5s=,2022-11-06T10:21:35.553517614Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973487809809,0.1310934810608089,1178273590.6862588,18293,175
12738041,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,4KEmUlnOnHj3ayEZaATxspRtsmo=,2022-11-06T10:21:41.938158569Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973497280215,0.1310934889322945,1178289977.8656297,14597,175
12738042,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,nBfJT3MTu01uBkKHvu3l04iOiFU=,2022-11-06T10:21:48.441552459Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973506750622,0.1310934968037867,1178306358.663658,7800,175
12738043,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-06T10:21:55.154226500Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973525691439,0.1310935046752855,1178322727.7248528,7554,175
12738044,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-06T10:22:01.701986407Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973525691439,0.131093512546791,1178339096.3629272,6374,175
12738045,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-06T10:22:08.112164697Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973535161849,0.1310935204183032,1178355462.9648445,1000,175
12738046,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-06T10:22:19.436235860Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973544632260,0.131093528289822,1178371820.2874784,20950,175
12738047,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-06T10:22:26.060341123Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973554102671,0.1310935361613475,1178388212.065905,11844,175
12738048,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-06T10:22:32.434838677Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973563573083,0.1310935440328784,1178404588.1180806,0,175
12738049,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-06T10:22:38.741039020Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973573043496,0.1310935519044158,1178420943.7171476,13346,175
12738050,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,JURdDrNT6QUKsR7GGX1dy2EZhts=,2022-11-06T10:22:45.469214930Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973582513910,0.13109355977596,1178437322.366682,0,175
12738051,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,2fikG3gqpqZq3IH5U5I8fc57YAE=,2022-11-06T10:22:51.805566377Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973591984325,0.1310935676475108,1178453677.969123,23241,175
12738052,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-06T10:22:58.334936117Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973601454741,0.1310935755184973,1178512795.1629825,1675,175
12738053,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,ncQBIJm+dDGJB0uF5JiRrjs/7ps=,2022-11-06T10:23:04.651715114Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973610925157,0.1310935833894905,1178529153.6616373,2912,175
12738054,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-06T10:23:11.199655687Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973620395574,0.1310935912604903,1178545514.2543888,11321,175
12738055,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,g/R9d0ew9jOmug30m33PYfkKobA=,2022-11-06T10:23:17.957194323Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973629865992,0.1310935991314919,1178561889.371348,15333,175
12738056,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,UdslZiBO4mZCfqimy3GYNasXC+k=,2022-11-06T10:23:24.577996415Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973639336411,0.1310936070025002,1178578271.418824,0,175
12738057,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-06T10:23:30.902980530Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973648806831,0.1310936148735151,1178594629.2362523,9372,175
12738058,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,usM/NA80l3UfEkho8EnsLokwrC8=,2022-11-06T10:23:37.489669484Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973658277252,0.1310936227445367,1178611000.9921167,19594,175
12738059,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-06T10:23:44.198777979Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973667747674,0.1310936306155649,1178627390.403269,7751,175
12738060,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-06T10:23:50.520736220Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973677218096,0.1310936384865985,1178643759.3630936,15786,175
12738061,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,pPHVU08/qQWk2mBuihCDSXZRH/c=,2022-11-06T10:23:56.820813833Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973686688519,0.1310936463576387,1178660142.1994948,10745,175
12738062,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,bzIrr11z1cdycZQZAbHYZkdtXJA=,2022-11-06T10:24:03.330408260Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973696158943,0.1310936542286856,1178676516.3315723,22253,175
12738063,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,EsKqDeZvo/nWZNA9XW9tgha22oE=,2022-11-06T10:24:09.652726859Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973705629368,0.1310936620997381,1178692910.3398817,12337,175
12738064,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-06T10:24:15.917460313Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973715099794,0.1310936699707972,1178709287.2248237,30143,175
12738065,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-06T10:24:27.336350066Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973724570221,0.1310936778418584,1178725694.8626647,5440,175
12738066,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-06T10:24:33.584318971Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973734040649,0.1310936857129262,1178742059.8397489,18115,175
12738067,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,USBWWacX3/uW4FT4vREIcw4Xrqc=,2022-11-06T10:24:40.078421325Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973743511077,0.1310936935839994,1178758446.7082503,15629,175
12738068,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,Fw/v1tf0ppqucKJEFfxOLJKN4uU=,2022-11-06T10:24:46.596876459Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973752981506,0.1310937014550657,1178774829.2833097,25952,175
12738069,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,CZ4rCVgzMa/eNeX6lmc9LKfeoxY=,2022-11-06T10:24:52.995394924Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973762451936,0.1310937093255615,1178791229.688004,16953,175
12738070,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-06T10:24:59.298759504Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973771922367,0.1310937171960578,1178807614.5519607,11304,175
12738071,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-06T10:25:05.746518425Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973781392799,0.1310937250665607,1178823989.6190631,0,175
12738072,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,g/R9d0ew9jOmug30m33PYfkKobA=,2022-11-06T10:25:12.490117024Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973790863232,0.1310937329370703,1178840345.1652708,8042,175
12738073,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,o8fATWIOqjN3dfADuNCYFYFnYzE=,2022-11-06T10:25:19.222449074Z,1.0,0.02,0.01,0.04,9.0,64.69,4204885.985898,314973800333666,0.1310937408075865,1178856714.601833,14039,175
12738074,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,9.0,V3E7t0Icf+s4G4Y/yH3tXoKaqWE=,2022-11-06T10:25:25.580330872Z,1.0,0.020000000000000000,0.010000000000000000,0.040000000000000000,9.0,64.69,4204885.985898,314973809804100,0.131093748678109444,1178873094.397011004570665490,17501,175
