block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,total_block_fees,proposer,timestamp,sign_ratio,community_tax,min_proposer_bonus,max_proposer_bonus,atom_staked_v,percent_staked,total_supply,v_commission,commission_amt,inflation_rate,n_validators,commission
12763285,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,WS8Xu4zzaqNYZ2Wfiw6eduEbz7o=,2022-11-08T09:20:00.388143213Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212786279902,8.0,49984358.42662764,0.1312973154740635,175.0,
12763286,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1e3JNDFMibRZUmIOnJkrHckBhEI=,2022-11-08T09:20:06.792501820Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212795772240,8.0,49985002.17089464,0.1312973234182998,175.0,8.0
12763287,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,ezou/ls/zfgZ/PUmBzFM7+R1S7Y=,2022-11-08T09:20:13.168238302Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212805264579,8.0,49985645.91824821,0.1312973313625428,175.0,8.0
12763288,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,G7KWcA1vzyMYqtotCY5NQEebbH4=,2022-11-08T09:20:19.717980264Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212814756919,8.0,49986289.36537785,0.1312973393067924,175.0,8.0
12763289,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,dQuDzDkHZ+NhhNTNSuoyEEYzxhA=,2022-11-08T09:20:26.362398915Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212824249259,8.0,49986933.256437615,0.1312973472510487,175.0,8.0
12763290,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,AMzuz9AbLTM6G1ar98/4prjtJbE=,2022-11-08T09:20:32.679220624Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212833741600,8.0,49987577.199895926,0.1312973551953117,175.0,8.0
12763291,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:20:38.930529167Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212843233942,8.0,49988221.067772895,0.1312973631395718,175.0,8.0
12763292,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:20:50.004704666Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.68,315212852726285,8.0,49988865.6081542,0.1312973710838223,175.0,8.0
12763293,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-08T09:20:56.137365785Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212862218629,8.0,49989509.88753118,0.1312973790280794,175.0,8.0
12763294,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-08T09:21:02.524181523Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212871710974,8.0,49990153.98810926,0.1312973869723432,175.0,8.0
12763295,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-08T09:21:08.882377650Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315212881203320,8.0,49990797.719196856,0.1312973949166089,175.0,8.0
12763296,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-08T09:21:15.631098625Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315212890695666,8.0,49991441.72216319,0.1312974028608726,175.0,8.0
12763297,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:21:22.424103137Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212900188013,8.0,49992085.30525083,0.1312974108051429,175.0,8.0
12763298,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-08T09:21:28.929008519Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212909680361,8.0,49992729.34485145,0.1312974187494156,175.0,8.0
12763299,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-08T09:21:35.211271231Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212919172710,8.0,49993373.67830406,0.1312974266936949,175.0,8.0
12763300,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-08T09:21:41.570748906Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212928665060,8.0,49994017.22251249,0.1312974346379809,175.0,8.0
12763301,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,CZ4rCVgzMa/eNeX6lmc9LKfeoxY=,2022-11-08T09:21:47.826554486Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212938157411,8.0,49994661.66163072,0.1312974425822551,175.0,8.0
12763302,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,USBWWacX3/uW4FT4vREIcw4Xrqc=,2022-11-08T09:21:54.124243653Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212947649763,8.0,49995305.60320025,0.131297450526536,175.0,8.0
12763303,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-08T09:22:00.509456407Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315212957142115,8.0,49995949.05103122,0.1312974584708235,175.0,8.0
12763304,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,g/R9d0ew9jOmug30m33PYfkKobA=,2022-11-08T09:22:06.907196965Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315212976126822,8.0,49997239.08515135,0.1312974743593994,175.0,8.0
12763305,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,2mqqqVnJ74ij6zex8QfLJmfruqs=,2022-11-08T09:22:13.698044737Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.68,315212976126822,8.0,49997239.08515135,0.1312974743593994,175.0,8.0
12763306,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,RqP4uDk7qhU8QOVyLq6C6g1Isy0=,2022-11-08T09:22:16.073344135Z,0.9714285714285714,0.02,0.01,0.04,185753.0002,64.68,315212985619177,8.0,49997883.11331786,0.1312974823035775,175.0,8.0
12763307,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,aPW76s7xFMcg6pyYv6L/3gHFT9E=,2022-11-08T09:22:22.838668003Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315212995111533,8.0,49998527.15713359,0.1312974902477607,175.0,8.0
12763308,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Sbv7G6GnUFLjIm6OHg7+szkYuLI=,2022-11-08T09:22:29.765907103Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213004603890,8.0,49999170.60485696,0.1312974981919506,175.0,8.0
12763309,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:22:36.259597119Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213014096248,8.0,49999814.56463175,0.1312975061361424,175.0,8.0
12763310,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:22:42.736872161Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213023588606,8.0,50000458.98751967,0.1312975140803365,175.0,8.0
12763311,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-08T09:22:48.933849474Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213033080965,8.0,50001102.86492196,0.1312975220245373,175.0,8.0
12763312,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-08T09:23:00.109136Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.68,315213042573325,8.0,50001746.58443831,0.1312975299687447,175.0,8.0
12763313,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,AZucopRNPMNsfHMoPvPVjlbIpdQ=,2022-11-08T09:23:06.381619369Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213052065686,8.0,50002390.03240444,0.1312975379129589,175.0,8.0
12763314,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,ddqzFvTKE2f1MqtxqAt/plq2kDk=,2022-11-08T09:23:12.880472481Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213061558048,8.0,50003034.50502191,0.1312975458571796,175.0,8.0
12763315,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nulNu4b3IzcZK/KRsOdn/Scp8Ao=,2022-11-08T09:23:19.540370313Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213071050411,8.0,50003679.40299576,0.1312975538014071,175.0,8.0
12763316,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nulNu4b3IzcZK/KRsOdn/Scp8Ao=,2022-11-08T09:23:31.640547267Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213080542775,8.0,50004324.50019232,0.1312975617456237,175.0,8.0
12763317,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,gZZf6KFfqAeMkgLzLkz6cvhfKiI=,2022-11-08T09:23:37.871677603Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213090035140,8.0,50004968.03994053,0.1312975696898469,175.0,8.0
12763318,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-08T09:23:44.176543309Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213099527505,8.0,50005612.33287485,0.1312975776340768,175.0,8.0
12763319,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-08T09:23:51.011511745Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213109019871,8.0,50006256.4726131,0.1312975855783073,175.0,8.0
12763320,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-08T09:23:57.474666333Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213118512238,8.0,50006900.6327549,0.1312975935225445,175.0,8.0
12763321,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,2fikG3gqpqZq3IH5U5I8fc57YAE=,2022-11-08T09:24:03.911385926Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213128004606,8.0,50007544.27241782,0.1312976014667883,175.0,8.0
12763322,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:24:10.499646034Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213137496975,8.0,50008188.16722677,0.1312976094110388,175.0,8.0
12763323,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-08T09:24:16.896121305Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213146989345,8.0,50008832.6449942,0.1312976173552958,175.0,8.0
12763324,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,C0LkfxVOJNEBhLsS4yNHqsYca4A=,2022-11-08T09:24:23.248308777Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213156481716,8.0,50009476.705878526,0.1312976252995595,175.0,8.0
12763325,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,MZIPm8Ojm2aHbMfW1eWJ4QOTvw4=,2022-11-08T09:24:29.472979021Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213165974087,8.0,50010121.392155305,0.1312976332438298,175.0,8.0
12763326,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-08T09:24:35.739077112Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213175466459,8.0,50010765.06882931,0.1312976411881068,175.0,8.0
12763327,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,V3E7t0Icf+s4G4Y/yH3tXoKaqWE=,2022-11-08T09:24:42.536305040Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213184958832,8.0,50011409.11846119,0.1312976491323904,175.0,8.0
12763328,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:24:48.942499346Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213194451206,8.0,50012053.81585485,0.131297657076638,175.0,8.0
12763329,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-08T09:24:55.124943075Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213203943581,8.0,50012698.44051427,0.1312976650208704,175.0,8.0
12763330,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,ZxRgkwzNybBsXQVeTVUOuNryKR4=,2022-11-08T09:25:01.311158476Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213213435957,8.0,50013342.68165356,0.1312976729650997,175.0,8.0
12763331,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-08T09:25:08.158469431Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213222928334,8.0,50013986.51038832,0.1312976809093356,175.0,8.0
12763332,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-08T09:25:19.198906273Z,0.9828571428571428,0.02,0.01,0.04,185753.0002,64.68,315213232420711,8.0,50014630.37814216,0.1312976888535782,175.0,8.0
12763333,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-08T09:25:25.474959396Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213241913089,8.0,50015274.58387339,0.1312976967978247,175.0,8.0
12763334,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,JURdDrNT6QUKsR7GGX1dy2EZhts=,2022-11-08T09:25:31.932275470Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213251405468,8.0,50015918.43555913,0.1312977047420779,175.0,8.0
12763335,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1UCrAiCIYSrHSyh9B22/vEo3ei4=,2022-11-08T09:25:38.328846795Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213260897848,8.0,50016562.25435925,0.1312977126863294,175.0,8.0
12763336,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:25:44.728663404Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213270390229,8.0,50017206.63279935,0.1312977206305873,175.0,8.0
12763337,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,kcgjp0TeUPkcF6RrYk7fj3FQp90=,2022-11-08T09:25:51.242253851Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213279882611,8.0,50017850.24774533,0.1312977285748518,175.0,8.0
12763338,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0UpULodWw6lC2f2Ic9wumneYoX8=,2022-11-08T09:25:57.932203908Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213289374994,8.0,50018493.80236192,0.131297736519123,175.0,8.0
12763339,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0UpULodWw6lC2f2Ic9wumneYoX8=,2022-11-08T09:26:09.135340725Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213298867377,8.0,50019137.561420605,0.1312977444634009,175.0,8.0
12763340,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,tOEIXxyeuw6plEUssbgSS6ib7Ro=,2022-11-08T09:26:15.483986891Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213308359761,8.0,50019782.06930953,0.1312977524076853,175.0,8.0
12763341,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-08T09:26:21.671837983Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213317852146,8.0,50020425.51858692,0.1312977603519764,175.0,8.0
12763342,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-08T09:26:27.978840221Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213327344532,8.0,50021070.507552,0.1312977682962738,175.0,8.0
12763343,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,UdslZiBO4mZCfqimy3GYNasXC+k=,2022-11-08T09:26:34.769814217Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213336836919,8.0,50021713.95696495,0.131297776240578,175.0,8.0
12763344,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-08T09:26:41.008475883Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213346329307,8.0,50022357.40644568,0.1312977841848888,175.0,8.0
12763345,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:26:47.341937247Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213355821696,8.0,50023000.8559942,0.1312977921292062,175.0,8.0
12763346,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-08T09:26:53.500559231Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213365314085,8.0,50023645.39736933,0.1312978000735301,175.0,8.0
