block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,total_block_fees,proposer,timestamp,sign_ratio,community_tax,min_proposer_bonus,max_proposer_bonus,atom_staked_v,percent_staked,total_supply,v_commission,commission_amt,inflation_rate,n_validators,commission
12763530,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-08T09:47:16.406252656Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215111928385,8.0,50142167.50058164,0.1312992618504165,175.0,8.0
12763531,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:47:22.707867426Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215121420934,8.0,50142811.81112136,0.1312992697946101,175.0,8.0
12763532,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-08T09:47:29.101473902Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215130913483,8.0,50143456.36609656,0.1312992777387833,175.0,8.0
12763533,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-08T09:47:35.365615363Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215140406033,8.0,50144100.75323202,0.1312992856829624,175.0,8.0
12763534,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,6AB0DGjIGzA0XDriumOPpW/2fu8=,2022-11-08T09:47:41.875810409Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215149898584,8.0,50144745.2380368,0.1312992936271347,175.0,8.0
12763535,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,3qELGQGaE7F9GrnK4XMhza47BIc=,2022-11-08T09:47:48.407418869Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215159391136,8.0,50145388.70949288,0.1312993015713136,175.0,8.0
12763536,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-08T09:47:55.035042800Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215168883689,8.0,50146032.52160669,0.1312993095154991,175.0,8.0
12763537,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,sxWB6f9XEEVTE3Di1IlaLW/t7Ps=,2022-11-08T09:48:01.367435170Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215178376243,8.0,50146676.35602229,0.1312993174596912,175.0,8.0
12763538,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Fw/v1tf0ppqucKJEFfxOLJKN4uU=,2022-11-08T09:48:07.942850499Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215187868798,8.0,50147320.55662127,0.13129932540389,175.0,8.0
12763539,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0mmoHHdB9FjDHbf7FMWBdkIfsvg=,2022-11-08T09:48:14.198162203Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215197361353,8.0,50147965.14997597,0.1312993333480954,175.0,8.0
12763540,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:48:20.664409259Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215206853909,8.0,50148609.06376971,0.1312993412923076,175.0,8.0
12763541,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,JURdDrNT6QUKsR7GGX1dy2EZhts=,2022-11-08T09:48:26.884941120Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215216346466,8.0,50149252.53213752,0.1312993492365264,175.0,8.0
12763542,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-08T09:48:33.229785075Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215225839024,8.0,50149896.00057312,0.1312993571807518,175.0,8.0
12763543,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:48:39.899287310Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215235331583,8.0,50150540.801964976,0.1312993651246799,175.0,8.0
12763544,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:48:51.118390013Z,0.9828571428571428,0.02,0.01,0.04,185753.0002,64.67,315215244824143,8.0,50151186.316539966,0.1312993730686056,175.0,8.0
12763545,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,USBWWacX3/uW4FT4vREIcw4Xrqc=,2022-11-08T09:48:57.512974454Z,0.9771428571428572,0.02,0.01,0.04,185753.0002,64.67,315215254316704,8.0,50151829.7842952,0.131299381012538,175.0,8.0
12763546,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,C0LkfxVOJNEBhLsS4yNHqsYca4A=,2022-11-08T09:49:03.934593760Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215263809265,8.0,50152473.6757588,0.1312993889564744,175.0,8.0
12763547,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,znaAM9cnxqKJgK73Ny0SQyfIEKg=,2022-11-08T09:49:10.225966698Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.67,315215273301827,8.0,50153118.11415567,0.1312993969004163,175.0,8.0
12763548,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-08T09:49:16.669771300Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.67,315215282794390,8.0,50153761.80685968,0.1312994048443322,175.0,8.0
12763549,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-08T09:49:23.168160319Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215292286954,8.0,50154405.72854344,0.131299412788206,175.0,8.0
12763550,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,jg7je3saA43RReMPHvl982Ge9Ck=,2022-11-08T09:49:30.075486745Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215311272085,8.0,50155694.66581882,0.1312994286759734,175.0,8.0
12763551,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,4xUzuCrGeqF4i3C9fphb744SUqE=,2022-11-08T09:49:37.074592099Z,0.9828571428571428,0.02,0.01,0.04,185753.0002,64.67,315215311272085,8.0,50155694.66581882,0.1312994286759734,175.0,8.0
12763552,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-08T09:49:39.476173913Z,0.9142857142857144,0.02,0.01,0.04,185753.0002,64.67,315215320764652,8.0,50156338.15892116,0.1312994366198671,175.0,8.0
12763553,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-08T09:49:45.889663158Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215330257220,8.0,50156981.76726216,0.1312994445637675,175.0,8.0
12763554,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-08T09:49:52.405809938Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215339749788,8.0,50157625.59618045,0.1312994525076745,175.0,8.0
12763555,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,usM/NA80l3UfEkho8EnsLokwrC8=,2022-11-08T09:49:58.682661025Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215349242357,8.0,50158269.382189885,0.1312994604515882,175.0,8.0
12763556,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:50:05.260765328Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215358734927,8.0,50158913.22873268,0.131299468395508,175.0,8.0
12763557,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:50:11.609758486Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215368227498,8.0,50159556.86635744,0.1312994763394345,175.0,8.0
12763558,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,6Dv8Q20s6NzJ7AWJsuW3NeN/uFw=,2022-11-08T09:50:17.822514619Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215377720070,8.0,50160200.91578208,0.1312994842833676,175.0,8.0
12763559,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-08T09:50:24.075854433Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215387212643,8.0,50160844.38407301,0.1312994922273074,175.0,8.0
12763560,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,sjayojrXFqnY2Fagy6di8yNRXF8=,2022-11-08T09:50:30.370908726Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215396705217,8.0,50161487.85243172,0.1312995001712539,175.0,8.0
12763561,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,TrEoJnX3JLWQJvIXPCPw3Jk28Rg=,2022-11-08T09:50:36.831316474Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215406197791,8.0,50162132.32396293,0.1312995081152071,175.0,8.0
12763562,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,2fikG3gqpqZq3IH5U5I8fc57YAE=,2022-11-08T09:50:43.056237438Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215415690366,8.0,50162776.50848607,0.1312995160591666,175.0,8.0
12763563,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,2fikG3gqpqZq3IH5U5I8fc57YAE=,2022-11-08T09:50:54.353649047Z,0.9828571428571428,0.02,0.01,0.04,185753.0002,64.67,315215425182942,8.0,50163421.32925336,0.1312995240031328,175.0,8.0
12763564,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-08T09:51:00.687835770Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215434675519,8.0,50164065.136070095,0.1312995319470763,175.0,8.0
12763565,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,g/R9d0ew9jOmug30m33PYfkKobA=,2022-11-08T09:51:07.080885974Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215444168097,8.0,50164709.06144543,0.1312995398910301,175.0,8.0
12763566,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-08T09:51:13.631242237Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215453660676,8.0,50165353.25381429,0.1312995478349905,175.0,8.0
12763567,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nBfJT3MTu01uBkKHvu3l04iOiFU=,2022-11-08T09:51:20.024821891Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215472645836,8.0,50166642.37351217,0.1312995637229313,175.0,8.0
12763568,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,AZucopRNPMNsfHMoPvPVjlbIpdQ=,2022-11-08T09:51:26.844582550Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215472645836,8.0,50166642.37351217,0.1312995637229313,175.0,8.0
12763569,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,CZ4rCVgzMa/eNeX6lmc9LKfeoxY=,2022-11-08T09:51:33.238299611Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215482138417,8.0,50167286.03519001,0.1312995716669118,175.0,8.0
12763570,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:51:39.623651224Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215491630999,8.0,50167929.88714455,0.1312995796108988,175.0,8.0
12763571,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,MZIPm8Ojm2aHbMfW1eWJ4QOTvw4=,2022-11-08T09:51:46.093589855Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215501123582,8.0,50168575.699281245,0.1312995875548906,175.0,8.0
12763572,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-08T09:51:52.395824679Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.67,315215510616166,8.0,50169220.08478332,0.1312995954988891,175.0,8.0
12763573,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-08T09:51:59.204669105Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215520108751,8.0,50169863.55380562,0.1312996034428942,175.0,8.0
12763574,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-08T09:52:06.122068026Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215529601337,8.0,50170507.37789359,0.1312996113868963,175.0,8.0
12763575,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-08T09:52:12.566721273Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215548586510,8.0,50171795.43906424,0.1312996272749205,175.0,8.0
12763576,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:52:18.948303947Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215558079098,8.0,50172440.86901991,0.1312996352189427,175.0,8.0
12763577,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,2mqqqVnJ74ij6zex8QfLJmfruqs=,2022-11-08T09:52:25.181801996Z,0.9771428571428572,0.02,0.01,0.04,185753.0002,64.67,315215558079098,8.0,50172440.86901991,0.1312996352189427,175.0,8.0
12763578,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,UdslZiBO4mZCfqimy3GYNasXC+k=,2022-11-08T09:52:27.510017349Z,0.96,0.02,0.01,0.04,185753.0002,64.67,315215567571687,8.0,50173084.52643335,0.1312996431629714,175.0,8.0
12763579,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,uezh17TdgOhoJj6jqvJyucfxKS0=,2022-11-08T09:52:33.828978979Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215577064277,8.0,50173728.33469865,0.1312996511070069,175.0,8.0
12763580,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,ddqzFvTKE2f1MqtxqAt/plq2kDk=,2022-11-08T09:52:40.226019388Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215586556868,8.0,50174372.15543666,0.1312996590510489,175.0,8.0
12763581,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:52:46.912523431Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215596049460,8.0,50175016.406890064,0.1312996669952251,175.0,8.0
12763582,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:52:58.154780206Z,0.9828571428571428,0.02,0.01,0.04,185753.0002,64.67,315215605542052,8.0,50175660.56994987,0.131299674939408,175.0,8.0
12763583,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-08T09:53:04.577372155Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215615034645,8.0,50176304.03985849,0.1312996828835976,,8.0
12763584,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,hVMOcn+VOq+eLEVjo0STwu9aVcw=,2022-11-08T09:53:11.001178807Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215624527239,8.0,50176948.110762514,0.1312996908277893,175.0,8.0
12763585,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,ppNdh3uXdsRblu6uUmlZo7mlqxo=,2022-11-08T09:53:18.010003854Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215634019834,8.0,50215575.13817362,0.1312996987719875,175.0,8.0
12763586,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,07wmsaneyNVrCjuOzSMRDsTNRac=,2022-11-08T09:53:24.557890731Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215643512430,8.0,50216219.0243467,0.131299706716192,175.0,8.0
12763587,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-08T09:53:30.869074045Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215653005027,8.0,50216862.84896646,0.131299714660401,175.0,8.0
12763588,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,ZxRgkwzNybBsXQVeTVUOuNryKR4=,2022-11-08T09:53:37.077440378Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215662497625,8.0,50217506.47259914,0.1312997226046164,175.0,8.0
12763589,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Wlnch0b9cn/d1cv1y7kMb2Fsz5s=,2022-11-08T09:53:43.721560861Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215671990223,8.0,50218150.36316888,0.1312997305488385,175.0,8.0
12763590,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Wlnch0b9cn/d1cv1y7kMb2Fsz5s=,2022-11-08T09:53:54.817642190Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.67,315215681482822,8.0,50218794.1854098,0.1312997384930673,175.0,8.0
12763591,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-08T09:54:01.101792752Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315215690975422,8.0,50219438.53014929,0.1312997464372959,175.0,8.0
